Date,Day_of_Week,Item_ID,Item_Name,Category,Unit_Price_LKR,Discount_Applied,Starting_Stock,Quantity_Sold,Closing_Stock,Total_Revenue_LKR,Is_Holiday_Season
2025-11-02,Sunday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,10%,119,36,83,37260.0,0
2025-11-02,Sunday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,232,12,220,9000.0,0
2025-11-02,Sunday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,236,44,192,11000.0,0
2025-11-02,Sunday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,96,39,57,11700.0,0
2025-11-02,Sunday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,203,26,177,5720.0,0
2025-11-02,Sunday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,227,15,212,12750.0,0
2025-11-02,Sunday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,191,30,161,13500.0,0
2025-11-02,Sunday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,176,19,157,4370.0,0
2025-11-02,Sunday,PER-002,Lifebuoy Soap,Personal Care,150,10%,231,33,198,4455.0,0
2025-11-03,Monday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,192,17,175,21250.0,0
2025-11-03,Monday,GRO-002,Nadu Rice 5kg,Grocery,1100,10%,166,17,149,16830.0,0
2025-11-03,Monday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,209,20,189,7600.0,0
2025-11-03,Monday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,83,21,62,24150.0,0
2025-11-03,Monday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,220,6,214,4500.0,0
2025-11-03,Monday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,192,41,151,10250.0,0
2025-11-03,Monday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,57,27,30,8100.0,0
2025-11-03,Monday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,177,25,152,5500.0,0
2025-11-03,Monday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,212,20,192,17000.0,0
2025-11-03,Monday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,161,18,143,8100.0,0
2025-11-03,Monday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,157,13,144,2990.0,0
2025-11-03,Monday,PER-002,Lifebuoy Soap,Personal Care,150,0%,198,31,167,4650.0,0
2025-11-04,Tuesday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,175,14,161,17500.0,0
2025-11-04,Tuesday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,149,17,132,18700.0,0
2025-11-04,Tuesday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,189,27,162,10260.0,0
2025-11-04,Tuesday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,62,28,34,32200.0,0
2025-11-04,Tuesday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,214,10,204,7500.0,0
2025-11-04,Tuesday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,151,39,112,9750.0,0
2025-11-04,Tuesday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,230,34,196,10200.0,0
2025-11-04,Tuesday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,10%,152,16,136,3168.0,0
2025-11-04,Tuesday,PAN-002,Marina Coconut Oil 1L,Pantry,850,10%,192,12,180,9180.0,0
2025-11-04,Tuesday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,143,19,124,8550.0,0
2025-11-04,Tuesday,PER-001,Signal Toothpaste 120g,Personal Care,230,10%,144,21,123,4347.0,0
2025-11-04,Tuesday,PER-002,Lifebuoy Soap,Personal Care,150,0%,167,32,135,4800.0,0
2025-11-05,Wednesday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,161,18,143,22500.0,0
2025-11-05,Wednesday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,132,18,114,19800.0,0
2025-11-05,Wednesday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,162,27,135,10260.0,0
2025-11-05,Wednesday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,234,21,213,24150.0,0
2025-11-05,Wednesday,DAI-002,Kotmale Butter 200g,Dairy,750,10%,204,13,191,8775.0,0
2025-11-05,Wednesday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,112,28,84,7000.0,0
2025-11-05,Wednesday,SNA-002,Maliban Lemon Puff,Snacks,300,10%,196,27,169,7290.0,0
2025-11-05,Wednesday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,10%,136,19,117,3762.0,0
2025-11-05,Wednesday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,180,13,167,11050.0,0
2025-11-05,Wednesday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,124,20,104,9000.0,0
2025-11-05,Wednesday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,123,19,104,4370.0,0
2025-11-05,Wednesday,PER-002,Lifebuoy Soap,Personal Care,150,0%,135,23,112,3450.0,0
2025-11-06,Thursday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,143,18,125,22500.0,0
2025-11-06,Thursday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,114,16,98,17600.0,0
2025-11-06,Thursday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,135,18,117,6840.0,0
2025-11-06,Thursday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,213,22,191,25300.0,0
2025-11-06,Thursday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,191,11,180,8250.0,0
2025-11-06,Thursday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,84,43,41,10750.0,0
2025-11-06,Thursday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,169,30,139,9000.0,0
2025-11-06,Thursday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,117,24,93,5280.0,0
2025-11-06,Thursday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,167,19,148,16150.0,0
2025-11-06,Thursday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,104,18,86,8100.0,0
2025-11-06,Thursday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,104,17,87,3910.0,0
2025-11-06,Thursday,PER-002,Lifebuoy Soap,Personal Care,150,0%,112,25,87,3750.0,0
2025-11-07,Friday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,125,17,108,21250.0,0
2025-11-07,Friday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,98,19,79,20900.0,0
2025-11-07,Friday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,117,33,84,12540.0,0
2025-11-07,Friday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,191,30,161,34500.0,0
2025-11-07,Friday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,180,12,168,9000.0,0
2025-11-07,Friday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,41,28,13,7000.0,0
2025-11-07,Friday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,139,37,102,11100.0,0
2025-11-07,Friday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,93,17,76,3740.0,0
2025-11-07,Friday,PAN-002,Marina Coconut Oil 1L,Pantry,850,10%,148,22,126,16830.0,0
2025-11-07,Friday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,86,18,68,8100.0,0
2025-11-07,Friday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,87,13,74,2990.0,0
2025-11-07,Friday,PER-002,Lifebuoy Soap,Personal Care,150,0%,87,29,58,4350.0,0
2025-11-08,Saturday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,108,23,85,28750.0,0
2025-11-08,Saturday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,79,28,51,30800.0,0
2025-11-08,Saturday,GRO-003,Mysore Dhal 1kg,Grocery,380,10%,84,43,41,14706.0,0
2025-11-08,Saturday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,161,29,132,33350.0,0
2025-11-08,Saturday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,168,18,150,13500.0,0
2025-11-08,Saturday,SNA-001,Munchee Super Cream Cracker,Snacks,250,10%,213,50,163,11250.0,0
2025-11-08,Saturday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,102,40,62,12000.0,0
2025-11-08,Saturday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,76,28,48,6160.0,0
2025-11-08,Saturday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,126,23,103,19550.0,0
2025-11-08,Saturday,BEV-001,Coca Cola 1.5L,Beverages,450,10%,68,8,60,3240.0,0
2025-11-08,Saturday,PER-001,Signal Toothpaste 120g,Personal Care,230,10%,74,14,60,2898.0,0
2025-11-08,Saturday,PER-002,Lifebuoy Soap,Personal Care,150,0%,58,36,22,5400.0,0
2025-11-09,Sunday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,85,18,67,22500.0,0
2025-11-09,Sunday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,51,28,23,30800.0,0
2025-11-09,Sunday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,41,41,0,15580.0,0
2025-11-09,Sunday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,132,28,104,32200.0,0
2025-11-09,Sunday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,150,16,134,12000.0,0
2025-11-09,Sunday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,163,46,117,11500.0,0
2025-11-09,Sunday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,62,35,27,10500.0,0
2025-11-09,Sunday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,48,26,22,5720.0,0
2025-11-09,Sunday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,103,18,85,15300.0,0
2025-11-09,Sunday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,60,25,35,11250.0,0
2025-11-09,Sunday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,60,22,38,5060.0,0
2025-11-09,Sunday,PER-002,Lifebuoy Soap,Personal Care,150,0%,222,30,192,4500.0,0
2025-11-10,Monday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,67,10,57,12500.0,0
2025-11-10,Monday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,223,24,199,26400.0,0
2025-11-10,Monday,GRO-003,Mysore Dhal 1kg,Grocery,380,10%,200,23,177,7866.0,0
2025-11-10,Monday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,104,24,80,27600.0,0
2025-11-10,Monday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,134,7,127,5250.0,0
2025-11-10,Monday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,117,43,74,10750.0,0
2025-11-10,Monday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,227,24,203,7200.0,0
2025-11-10,Monday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,222,23,199,5060.0,0
2025-11-10,Monday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,85,17,68,14450.0,0
2025-11-10,Monday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,235,20,215,9000.0,0
2025-11-10,Monday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,238,10,228,2300.0,0
2025-11-10,Monday,PER-002,Lifebuoy Soap,Personal Care,150,0%,192,27,165,4050.0,0
2025-11-11,Tuesday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,57,13,44,16250.0,0
2025-11-11,Tuesday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,199,19,180,20900.0,0
2025-11-11,Tuesday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,177,14,163,5320.0,0
2025-11-11,Tuesday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,80,15,65,17250.0,0
2025-11-11,Tuesday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,127,14,113,10500.0,0
2025-11-11,Tuesday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,74,46,28,11500.0,0
2025-11-11,Tuesday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,203,38,165,11400.0,0
2025-11-11,Tuesday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,199,21,178,4620.0,0
2025-11-11,Tuesday,PAN-002,Marina Coconut Oil 1L,Pantry,850,10%,68,15,53,11475.0,0
2025-11-11,Tuesday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,215,19,196,8550.0,0
2025-11-11,Tuesday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,228,13,215,2990.0,0
2025-11-11,Tuesday,PER-002,Lifebuoy Soap,Personal Care,150,10%,165,36,129,4860.0,0
2025-11-12,Wednesday,GRO-001,Keeri Samba 5kg,Grocery,1250,10%,44,15,29,16875.0,0
2025-11-12,Wednesday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,180,18,162,19800.0,0
2025-11-12,Wednesday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,163,30,133,11400.0,0
2025-11-12,Wednesday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,10%,65,22,43,22770.0,0
2025-11-12,Wednesday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,113,11,102,8250.0,0
2025-11-12,Wednesday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,228,36,192,9000.0,0
2025-11-12,Wednesday,SNA-002,Maliban Lemon Puff,Snacks,300,10%,165,28,137,7560.0,0
2025-11-12,Wednesday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,178,13,165,2860.0,0
2025-11-12,Wednesday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,53,19,34,16150.0,0
2025-11-12,Wednesday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,196,18,178,8100.0,0
2025-11-12,Wednesday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,215,20,195,4600.0,0
2025-11-12,Wednesday,PER-002,Lifebuoy Soap,Personal Care,150,0%,129,27,102,4050.0,0
2025-11-13,Thursday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,229,10,219,12500.0,0
2025-11-13,Thursday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,162,16,146,17600.0,0
2025-11-13,Thursday,GRO-003,Mysore Dhal 1kg,Grocery,380,10%,133,32,101,10944.0,0
2025-11-13,Thursday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,43,16,27,18400.0,0
2025-11-13,Thursday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,102,8,94,6000.0,0
2025-11-13,Thursday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,192,38,154,9500.0,0
2025-11-13,Thursday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,137,31,106,9300.0,0
2025-11-13,Thursday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,165,19,146,4180.0,0
2025-11-13,Thursday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,234,20,214,17000.0,0
2025-11-13,Thursday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,178,25,153,11250.0,0
2025-11-13,Thursday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,195,19,176,4370.0,0
2025-11-13,Thursday,PER-002,Lifebuoy Soap,Personal Care,150,0%,102,32,70,4800.0,0
2025-11-14,Friday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,219,13,206,16250.0,0
2025-11-14,Friday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,146,25,121,27500.0,0
2025-11-14,Friday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,101,38,63,14440.0,0
2025-11-14,Friday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,227,27,200,31050.0,0
2025-11-14,Friday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,94,18,76,13500.0,0
2025-11-14,Friday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,154,31,123,7750.0,0
2025-11-14,Friday,SNA-002,Maliban Lemon Puff,Snacks,300,10%,106,20,86,5400.0,0
2025-11-14,Friday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,146,25,121,5500.0,0
2025-11-14,Friday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,214,14,200,11900.0,0
2025-11-14,Friday,BEV-001,Coca Cola 1.5L,Beverages,450,10%,153,21,132,8505.0,0
2025-11-14,Friday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,176,15,161,3450.0,0
2025-11-14,Friday,PER-002,Lifebuoy Soap,Personal Care,150,0%,70,30,40,4500.0,0
2025-11-15,Saturday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,206,26,180,32500.0,0
2025-11-15,Saturday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,121,37,84,40700.0,0
2025-11-15,Saturday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,63,54,9,20520.0,0
2025-11-15,Saturday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,200,32,168,36800.0,0
2025-11-15,Saturday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,76,19,57,14250.0,0
2025-11-15,Saturday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,123,57,66,14250.0,0
2025-11-15,Saturday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,86,39,47,11700.0,0
2025-11-15,Saturday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,10%,121,37,84,7326.0,0
2025-11-15,Saturday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,200,25,175,21250.0,0
2025-11-15,Saturday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,132,19,113,8550.0,0
2025-11-15,Saturday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,161,16,145,3680.0,0
2025-11-15,Saturday,PER-002,Lifebuoy Soap,Personal Care,150,0%,40,32,8,4800.0,0
2025-11-16,Sunday,GRO-001,Keeri Samba 5kg,Grocery,1250,10%,180,16,164,18000.0,0
2025-11-16,Sunday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,84,28,56,30800.0,0
2025-11-16,Sunday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,209,44,165,16720.0,0
2025-11-16,Sunday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,168,30,138,34500.0,0
2025-11-16,Sunday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,57,15,42,11250.0,0
2025-11-16,Sunday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,66,57,9,14250.0,0
2025-11-16,Sunday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,47,32,15,9600.0,0
2025-11-16,Sunday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,84,25,59,5500.0,0
2025-11-16,Sunday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,175,25,150,21250.0,0
2025-11-16,Sunday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,113,29,84,13050.0,0
2025-11-16,Sunday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,145,19,126,4370.0,0
2025-11-16,Sunday,PER-002,Lifebuoy Soap,Personal Care,150,0%,208,47,161,7050.0,0
2025-11-17,Monday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,164,14,150,17500.0,0
2025-11-17,Monday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,56,21,35,23100.0,0
2025-11-17,Monday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,165,33,132,12540.0,0
2025-11-17,Monday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,138,25,113,28750.0,0
2025-11-17,Monday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,42,9,33,6750.0,0
2025-11-17,Monday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,209,32,177,8000.0,0
2025-11-17,Monday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,215,35,180,10500.0,0
2025-11-17,Monday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,10%,59,19,40,3762.0,0
2025-11-17,Monday,PAN-002,Marina Coconut Oil 1L,Pantry,850,10%,150,19,131,14535.0,0
2025-11-17,Monday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,84,17,67,7650.0,0
2025-11-17,Monday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,126,17,109,3910.0,0
2025-11-17,Monday,PER-002,Lifebuoy Soap,Personal Care,150,0%,161,34,127,5100.0,0
2025-11-18,Tuesday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,150,17,133,21250.0,0
2025-11-18,Tuesday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,235,22,213,24200.0,0
2025-11-18,Tuesday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,132,26,106,9880.0,0
2025-11-18,Tuesday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,113,26,87,29900.0,0
2025-11-18,Tuesday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,233,12,221,9000.0,0
2025-11-18,Tuesday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,177,31,146,7750.0,0
2025-11-18,Tuesday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,180,24,156,7200.0,0
2025-11-18,Tuesday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,40,25,15,5500.0,0
2025-11-18,Tuesday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,131,13,118,11050.0,0
2025-11-18,Tuesday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,67,16,51,7200.0,0
2025-11-18,Tuesday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,109,12,97,2760.0,0
2025-11-18,Tuesday,PER-002,Lifebuoy Soap,Personal Care,150,0%,127,24,103,3600.0,0
2025-11-19,Wednesday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,133,15,118,18750.0,0
2025-11-19,Wednesday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,213,24,189,26400.0,0
2025-11-19,Wednesday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,106,40,66,15200.0,0
2025-11-19,Wednesday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,87,17,70,19550.0,0
2025-11-19,Wednesday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,221,11,210,8250.0,0
2025-11-19,Wednesday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,146,33,113,8250.0,0
2025-11-19,Wednesday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,156,10,146,3000.0,0
2025-11-19,Wednesday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,215,22,193,4840.0,0
2025-11-19,Wednesday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,118,21,97,17850.0,0
2025-11-19,Wednesday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,51,17,34,7650.0,0
2025-11-19,Wednesday,PER-001,Signal Toothpaste 120g,Personal Care,230,10%,97,13,84,2691.0,0
2025-11-19,Wednesday,PER-002,Lifebuoy Soap,Personal Care,150,0%,103,28,75,4200.0,0
2025-11-20,Thursday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,118,17,101,21250.0,0
2025-11-20,Thursday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,189,15,174,16500.0,0
2025-11-20,Thursday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,66,23,43,8740.0,0
2025-11-20,Thursday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,10%,70,20,50,20700.0,0
2025-11-20,Thursday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,210,9,201,6750.0,0
2025-11-20,Thursday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,113,40,73,10000.0,0
2025-11-20,Thursday,SNA-002,Maliban Lemon Puff,Snacks,300,10%,146,22,124,5940.0,0
2025-11-20,Thursday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,193,23,170,5060.0,0
2025-11-20,Thursday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,97,20,77,17000.0,0
2025-11-20,Thursday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,234,19,215,8550.0,0
2025-11-20,Thursday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,84,17,67,3910.0,0
2025-11-20,Thursday,PER-002,Lifebuoy Soap,Personal Care,150,0%,75,37,38,5550.0,0
2025-11-21,Friday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,101,14,87,17500.0,0
2025-11-21,Friday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,174,22,152,24200.0,0
2025-11-21,Friday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,43,34,9,12920.0,0
2025-11-21,Friday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,50,24,26,27600.0,0
2025-11-21,Friday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,201,12,189,9000.0,0
2025-11-21,Friday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,73,37,36,9250.0,0
2025-11-21,Friday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,124,15,109,4500.0,0
2025-11-21,Friday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,170,25,145,5500.0,0
2025-11-21,Friday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,77,17,60,14450.0,0
2025-11-21,Friday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,215,18,197,8100.0,0
2025-11-21,Friday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,67,18,49,4140.0,0
2025-11-21,Friday,PER-002,Lifebuoy Soap,Personal Care,150,0%,238,39,199,5850.0,0
2025-11-22,Saturday,GRO-001,Keeri Samba 5kg,Grocery,1250,10%,87,28,59,31500.0,0
2025-11-22,Saturday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,152,28,124,30800.0,0
2025-11-22,Saturday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,209,42,167,15960.0,0
2025-11-22,Saturday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,226,25,201,28750.0,0
2025-11-22,Saturday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,189,12,177,9000.0,0
2025-11-22,Saturday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,236,47,189,11750.0,0
2025-11-22,Saturday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,109,32,77,9600.0,0
2025-11-22,Saturday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,145,22,123,4840.0,0
2025-11-22,Saturday,PAN-002,Marina Coconut Oil 1L,Pantry,850,0%,60,28,32,23800.0,0
2025-11-22,Saturday,BEV-001,Coca Cola 1.5L,Beverages,450,0%,197,26,171,11700.0,0
2025-11-22,Saturday,PER-001,Signal Toothpaste 120g,Personal Care,230,0%,49,15,34,3450.0,0
2025-11-22,Saturday,PER-002,Lifebuoy Soap,Personal Care,150,0%,199,14,185,2100.0,0
2025-11-23,Sunday,GRO-001,Keeri Samba 5kg,Grocery,1250,0%,59,25,34,31250.0,0
2025-11-23,Sunday,GRO-002,Nadu Rice 5kg,Grocery,1100,0%,124,25,99,27500.0,0
2025-11-23,Sunday,GRO-003,Mysore Dhal 1kg,Grocery,380,0%,167,49,118,18620.0,0
2025-11-23,Sunday,DAI-001,Anchor Milk Powder 400g,Dairy,1150,0%,201,46,155,52900.0,0
2025-11-23,Sunday,DAI-002,Kotmale Butter 200g,Dairy,750,0%,177,12,165,9000.0,0
2025-11-23,Sunday,SNA-001,Munchee Super Cream Cracker,Snacks,250,0%,189,36,153,9000.0,0
2025-11-23,Sunday,SNA-002,Maliban Lemon Puff,Snacks,300,0%,77,43,34,12900.0,0
2025-11-23,Sunday,PAN-001,Prima Wheat Flour 1kg,Pantry,220,0%,123,28,95,6160.0,0
